PCA Component 1,PCA Component 2
14.702729925742833,-62.03456368320043
15.384776061536233,-58.69194136208491
8.765233017239343,-60.68974736872756
17.85149136733095,-57.6479845771992
11.215986301755038,-59.98140568817077
10.875190998104927,-52.822095147917224
17.272447176231577,-54.26994712077205
13.16492886521021,-55.53329366665731
19.78034625209738,-68.15056263668257
16.341263157470927,-71.25029828096326
21.044910504252382,-54.159306197058896
20.932617251999137,-50.50781979465931
23.092856929769155,-59.903185718442195
21.65420776142359,-52.58675732475975
15.078351773812491,-63.223315896029014
18.227009741783863,-64.95074454321406
10.103538636130136,-56.683040234933955
10.923959258928555,-53.95802518083868
12.718934863081797,-50.46946214944114
19.92158931013392,-52.470148791337785
21.64349380220318,-58.31971778432047
15.877174217660563,-55.17565380606353
17.231712718199837,-60.61870472083818
15.280766248020399,-57.358749352058034
17.72111904734803,-64.7693945084808
16.207592438907493,-56.61481358966845
7.089281528966912,-62.36486724600163
12.80319030691394,-51.928927112323876
19.573070635671066,-54.04956704059347
18.101461254758682,-51.21169794838614
19.568980244553664,-53.42455831400098
10.635909928489136,-54.91048035479361
26.277799492839126,-55.51933579308868
21.60960136798985,-59.142254432559724
18.89621288794041,-54.2435941112003
15.807330413927025,-63.04331636587459
15.05317887049787,-61.430724542524054
10.709323511805946,-57.72523429590864
6.003488128763915,-64.17426833996646
17.52275965739672,-66.76659673504774
15.529830913736152,-56.71919407789336
16.154928002391557,-62.460666555224655
11.665689520485579,-60.95074962071135
13.973850813762207,-53.25735757647588
5.295059032136513,-59.672462671292834
13.38478775004468,-68.46329099264794
24.924546599395736,-67.1622239204254
10.878048688144546,-62.21361058066364
6.868593762628489,-60.28853842776584
18.070087445780302,-69.69523364998754
24.459097618794402,-57.32272970032953
23.475020353308405,-66.73687142638566
13.379917249815367,-55.69073162208663
16.451055408026683,-48.820388486805626
16.44438754138946,-58.330061637798195
26.163666278698077,-63.15858671363649
23.00283137626741,-65.98322535703478
20.93515432276077,-66.38413913896815
21.848830086790205,-65.47991141312161
15.263911786535596,-56.743136070401
16.463119734387604,-49.9344952787453
21.768369031768085,-59.52328048505896
12.495739857628735,-65.38041526143272
16.52173425661664,-69.64557792477093
18.761985877984408,-56.66038035139062
19.49174759313349,-58.28252213991209
9.42524584581114,-53.29404692929091
19.168461948174667,-64.71126083710276
19.65486820438053,-62.129588942481874
16.357580925154405,-68.29810475764396
13.189202468587716,-53.67414277198004
10.37739407055513,-56.97452709550032
14.31118652231287,-58.79453319534483
7.355437631066275,-58.49286407914551
13.42553765006332,-64.98881655055101
24.91379749493464,-66.27124706693986
21.860173644579035,-64.31897720380015
6.731073635701471,-55.49437950935441
19.566411051051418,-57.38335234206057
18.811853547545205,-60.2378983791994
16.127204712066952,-51.6944204897454
10.244184360970763,-61.718317615403265
14.185744319643371,-55.92409719374931
24.759919547895954,-65.78416330649033
6.900996621998181,-57.891394069394174
14.633445489652834,-58.4404302814149
13.160649227021553,-52.376014903830615
11.67741338346024,-61.61044686093837
19.963036920059917,-62.24377829784605
26.42931940347084,-65.37137224332353
14.73519354858065,-52.78694194992074
18.259158274507904,-52.535207409610415
24.665128243806368,-56.38621293958188
10.997697200599154,-61.58016394060008
8.851005259363337,-59.30392286854777
8.18649764318534,-55.17036301384471
23.23299630317205,-65.04127154085742
16.516753213863797,-65.17476318705474
8.77772370876731,-53.927668450941695
16.21100061287526,-63.958283143430634
-15.324656790172405,0.25509449234227427
-17.683220524687,-5.067237170809285
-12.852984814954436,-8.955330509920548
-22.7175949703254,-2.9361570287759458
-12.500029193753889,-1.465360720463272
-18.98550172015585,-2.5854736863134127
-16.956100911663334,-7.3552580580322795
-9.648158854554733,-2.2880991617348774
-14.041212565330893,-1.868841346931864
-22.231013762463462,-5.023319546827036
-24.29589492912372,-11.677339934542301
-19.090094408577837,-7.814819297297073
-28.132269680885514,-8.19839531081339
-11.839686958523737,-5.935373582929277
-17.68631030481545,-4.080587878355252
-17.254912489526934,-3.6157955633369974
-11.41182540837188,-4.708451175142582
-12.437043123318828,-7.554480652318569
-18.091354599492266,-5.348422894441528
-11.322605033268042,-3.8133789391199806
-21.99429814672118,-2.8442314013210086
-15.685403028044394,3.214401575001734
-12.761528585173384,-2.4039119680475807
-16.287751132441187,-7.243865855192545
-13.080714618763336,1.1007439603780318
-13.730938054472999,-2.149995301149024
-8.031301239719435,-6.431571852799046
-24.157440660553636,-7.97421033077731
-10.710600428356502,-0.9557181280155211
-21.196628906275706,-11.223514570947577
-13.00638793249399,-7.32985991298438
-18.937087706453546,-0.6064417609954951
-12.759936968909907,-5.739464428667087
-20.742187745888284,-1.8855548474284651
-13.860362658876218,-7.314763830072765
-17.59040542016418,-3.522369079903668
-14.574939081134236,-0.180840605409563
-15.568289803491592,-6.571239139608824
-11.079600002864753,-5.404747994651992
-20.513305698006004,-2.312062101150126
-17.647902810671646,-3.2618298961193677
-5.8616954856242245,-2.716731785640045
-10.990671131064769,0.07522693977336652
-24.97301705406587,-3.572926518222056
-26.749412377965122,-9.129755314642264
-12.680688731717773,-0.9342053655767275
-14.663600107852666,-4.453980333440966
-17.40396096709845,-0.0816248525722493
-17.37393047651128,-1.8598348210230327
-16.644148203998085,-6.922173799451656
-22.337869741451005,-7.250502878328669
-13.187552027293481,-4.284929275113908
-20.91364725138483,-5.640229622254594
-19.928609473880222,-3.650163429046868
-17.640896499813284,-10.330992942074156
-16.90664104493316,-0.6656603818281184
-14.759803221229356,-9.830967926316124
-17.748371387843836,-1.6338758125996116
-11.513795413842326,-3.7165585834862487
-13.568952231802166,-6.8237508235362725
-12.210384987795084,-5.988352703479572
-8.011114174016367,-5.099967503757511
-16.494228099546184,-1.9337154707547222
-13.122947601730905,-3.7240060719231756
-23.19289100594128,-2.054942226839802
-21.05230266005194,-8.338805144582512
-9.178284315248845,2.3383241515491555
-16.429246241435457,0.47821894059150205
-11.830647826514072,-6.466487755993259
-22.78701643911372,-11.319534338734348
-28.623874508831936,-6.250188674483046
-22.710148348646907,-9.75815508744035
-21.382178017723426,-2.5041660008092816
-13.979859063733516,-6.170354261692668
-21.856132081862686,-5.7402404378021235
-22.009243252131768,-10.21290709206698
-21.14344497396028,-1.0493477107515483
-20.569495852618545,-1.4454377973045724
-19.14273005266291,-4.691846206220748
-16.589738449310197,-5.837295327099812
-20.868532206173885,-4.7594580833096085
-11.802967173504188,-4.486083040027335
-20.155441952683415,-5.9751340013814636
-20.718826633390997,-7.835886916245274
-14.303338381326865,0.403157962605409
-21.04097460232505,-4.979395077639946
-20.960849302689375,-0.6843116404893435
-16.538408080121417,-2.96541107688553
-20.14937187599056,-2.211253733526643
-10.156899454388444,-6.462329767097388
-19.391327672437168,-6.748418606840801
-21.271703928458948,-2.9175607402044075
-24.03143963253946,-8.382900882269176
-18.45154208480731,-7.476956028653875
-20.399511095541865,-6.33711273148471
-16.259299750349662,1.9035371005393398
-13.734861535467985,-8.94400716932083
-12.510898617012558,-3.734570877889738
-20.2583689275437,-2.2023134874234542
-13.857637934040515,-3.1031693034266237
13.725999495288386,-2.7633355781945634
11.159789468583524,6.482182961173465
9.834191654449189,10.377016576796615
14.03008304744345,-5.373915016959942
1.527363257108705,13.65580285216509
9.207285052063241,19.896056395132852
17.94456842059636,4.692018900591448
10.894766772960804,4.411001003775602
5.642160788261411,18.349108676175835
5.068689917255241,2.0794433350299117
8.232001690742116,3.318837572587288
11.652320570658203,5.221272949360091
-3.6314425669461596,17.41709138804515
9.361503846468548,4.0482544555820414
10.481079111854182,12.795085226771018
12.951921758082555,3.6217963656431325
4.090350230946639,22.299094138634448
-3.854812711143063,7.608445523457913
-0.9769389502683752,1.759034116875936
-3.2324805158384877,16.8906855422531
3.4492723385979973,22.490788258987866
3.960028489596837,-0.023912101787295345
4.9042256479370385,-7.633631946274023
0.9874217006076188,4.429331735903557
-1.6602761551003637,13.060231040488913
6.836274392683526,-6.858228564969537
3.1664293913553334,-8.780978529204308
1.7874448656749218,-6.481433377668316
6.284466366507381,1.1459449022349653
2.618435709494015,10.439657632675427
2.0721111700164765,19.277273364598337
11.810110479327108,-1.4335155318557493
-9.96548582021733,16.24293024069628
-1.1056701698129527,1.7549521476527148
8.232373610423588,13.476657094666937
0.594250985658834,-8.76252024069856
-4.114486414652111,13.009348960183008
-2.600815300446904,13.116578047943706
-3.0275227345760523,18.832313145876302
2.94605117263903,19.746930621045294
8.32397940173065,10.349299486664279
-7.646855417372694,13.895123757023148
5.139680421488908,16.21021753051164
2.7508876934069653,12.142879422273575
6.83841116246545,14.900650976467706
0.6643433164888606,10.52417076698905
-3.079857431730148,16.51456895764941
3.407188634096085,21.822584012422794
11.591457650799532,13.68020671296954
-2.8056535352685392,19.33602565592371
1.1022779931131728,-9.072402038656099
9.433241813830199,-0.046063118636207274
-0.9252983213080082,10.273958449788172
6.528450080722419,4.468822346717127
-3.2111709445466743,7.703188608311589
-3.1867416881964656,17.857431149443844
7.45947579556442,15.437332260897543
0.6366657405516495,12.531837770985279
4.542003929307126,0.02005607458526011
0.7497760276556432,18.687473456671892
-3.108042476898667,20.274480732527476
-0.3420452165039345,10.28663153433958
4.898063647858863,11.526073985929406
1.339692787369372,10.047367601336106
6.332369283323304,11.948852016956765
3.698538199349827,12.924468119562885
0.6017931136370535,5.109570397131832
5.501896569430525,-9.143813408025874
-0.08976639968083373,20.49939268233925
-1.6473740352697033,20.679787439334984
1.9695959586367109,-8.857647506232174
5.302936443418868,18.41348643173697
9.835422151841156,-5.479491947746668
12.718979829330603,2.341799028125576
-5.8704187676609685,10.815662675892643
9.380780868769094,-4.124420443572481
19.036021890392576,1.8615123035497845
17.467425210429127,-1.9706523204747581
6.611454418202919,4.444433953674106
8.061388551174337,1.0742471364828163
7.452324670326308,6.614241350051271
6.621331129968034,-2.9497733492661964
15.245548052644175,3.916870034416096
14.14354313420994,0.0854580245516251
3.234569176446707,-9.343885364851731
8.304622508835303,-6.883604530290432
6.3391967178011015,-1.1539817741024052
4.531731821503774,13.764885249867842
-1.5767219140270552,-0.6259522317607293
5.456539644445323,2.00423977171153
-2.519184972929144,5.10536052689727
13.46222304728794,-3.292184414070138
-2.171978098285491,8.91266302163985
3.945351413917193,10.716565678388822
9.554780090433967,12.943334429905622
12.455925882533826,-4.0692492650165715
7.559740422274014,6.611247820842678
5.632434136438678,-3.129328572359202
14.159959070367947,-3.3414439992047535
6.28472802196305,1.4189965411661494
-7.643476124931921,-23.309887613539257
-22.103827149432114,-18.058094014576664
-19.771524808104996,-21.579085750875613
-23.815507742832033,-23.643532122447155
-12.762171967243848,-22.954223183002096
-17.597061360140998,-17.79842190523138
-17.084719324625723,-17.784992964349524
-19.322358393903365,-23.87341524648905
-8.818922796429318,-17.065206018522417
-19.385331133108714,-17.641457583864593
-21.480513777402113,-24.189305276782644
-22.131403565876564,-20.769974315583173
-17.05740513087302,-14.922535342481858
-12.581033126371079,-25.20697358556558
-16.35720500274414,-24.419345319907205
-10.470787582426299,-19.514768924896163
-11.760294948026436,-21.596929839469386
-14.306087454969836,-16.822897557484467
-19.672926141274385,-21.678290770147
-22.62489712644914,-18.453729907600792
-22.712543286892398,-19.441272040003096
-19.964994025715175,-16.11684361340041
-21.73052974276291,-22.793701979117127
-16.675477161348905,-16.472293887368625
-25.946955148191414,-22.10953540558527
-8.598675584748701,-22.886413489218157
-20.65056832530133,-26.555686648496156
-11.03575047975446,-22.47422061294366
-15.355800572980993,-25.462238823049717
-26.364481869073625,-27.96456739827811
-12.423300567650148,-13.44558029068735
-14.064856603506023,-21.026011325654817
-18.667237116988584,-16.57640885036217
-15.285159027550423,-16.86370880735695
-19.29257759241843,-19.717415403539686
-10.979214358519163,-22.888597137127682
-11.948033803217234,-17.74749411549927
-27.27544273357728,-22.48652295162715
-11.275278161504929,-18.53919579309285
-13.223788248226926,-13.57917643465616
-3.968179317176906,-20.89684335858644
-11.710566022824477,-23.49016153147328
-14.61384222923788,-16.70574208092093
-8.562919116684963,-19.456412748355977
-21.883221156727483,-19.950570605913047
-12.271525438529277,-17.70678827077087
-20.185917089217547,-24.38898787081012
-20.165230925631356,-27.21039510350789
-26.163420255532262,-27.548134915229152
-21.573018868960983,-22.53008067311407
-18.39902762433648,-21.283109010139516
-11.343146863307688,-23.356796886430104
-15.839592696626424,-24.80890384422443
-17.04594310217612,-25.573229407554418
-22.95021418955896,-22.744587269185708
-13.250475244205742,-12.221598187763787
-22.2607055803859,-21.348414120596466
-26.379144904370065,-20.495685780542047
-11.394829583796836,-16.055243478559703
-13.99801273828089,-24.023816120424193
-18.539447919444044,-24.42392581088528
-16.125373316380486,-22.471330848915596
-5.320004834215251,-19.743180603555356
-11.336812393456057,-19.209998357514834
-20.874013765931508,-18.616662208418102
-12.04310941253071,-23.236634861957253
-14.943848959674655,-25.407174093896757
-6.409762555712753,-20.813294810521086
-11.740137161643084,-23.41244029075849
-14.205221272036912,-17.294899194873103
-20.013400759866666,-28.123743630899153
-16.02056767655755,-19.881049559801006
-17.79733669783599,-20.420493757952485
-15.848928144321691,-15.450136295616705
-13.512738984211724,-24.563742358116972
-16.365842977798664,-17.28525390280237
-14.072706107013234,-23.890197908041216
-18.800579224707718,-26.582636990382422
-14.94198791858582,-19.377943275118845
-18.616830971021507,-19.999285147487765
-12.26625384288384,-21.568568150466476
-7.092999907980733,-20.9147575517395
-18.688458557689536,-21.33004114236761
-10.68501056560661,-17.00903003120367
-12.587744163119144,-18.64870875882621
-14.636639336492873,-16.011140165683777
-18.751348744607363,-25.48286194061322
-12.800524547222823,-14.794790396882934
-18.056024389152164,-26.589605956285638
-21.701368279785957,-21.658335099554016
-14.563026411080466,-21.243219572430725
-15.511018259687445,-26.002463590748896
-8.631082413055857,-14.656435511185373
-25.53597275425978,-27.726163948821775
-25.6003689734903,-23.106505012951356
-13.721864377134628,-21.784549985495712
-21.833521155796838,-16.79673077537305
-18.035303456268387,-22.33329529877275
-20.148861445116818,-25.0823494536673
-14.147346112044554,-24.207086350260347
166.24088682621215,42.60405464612353
180.67822727178577,50.532496285286534
170.39662252897276,46.718435511759694
162.65812621841494,41.23742151271306
168.35194344537865,41.837102032552636
167.8587960678667,45.83227804784608
170.50365234702514,45.03384748858197
164.17857036994457,43.84945007258246
172.82252334010948,44.660579254111
172.9789346338456,53.0299063858072
164.0320378275882,50.304438512271666
180.62339971452502,48.82272118342242
169.55580701228354,44.527579835835134
178.4164443831223,46.77452276401422
176.67769916336567,48.5838092871557
167.5637649722289,49.74307711646737
176.15812947243188,49.1651284476894
178.49507692289723,52.26276505910738
162.51180658585534,44.056501515421566
180.04499633479912,46.538814719181296
172.33648825293156,52.093092664393204
166.30141764576123,43.32418606410641
166.84901953506025,46.10145711852465
165.3452614340476,45.78300721915499
167.6421914173265,45.782968551138005
177.7807220188393,50.29143060057559
172.55259869601673,52.05555719859114
169.6218604968857,43.21372607239707
165.09558164523497,41.029756695152436
172.16928817358468,47.806559330506104
170.8183432507315,53.285454235432084
171.03813986389883,51.05354219713661
171.25166188292744,44.92413674103112
179.5346743313845,47.45866937180366
172.50328357325097,47.071509001330476
167.11249386700067,48.71014958397972
173.18948738718245,49.1917034430275
171.53500124318077,52.821725854419306
170.40940164812326,45.110578148867425
171.36725225736325,42.88299892922301
164.51919778813215,47.372822304391704
170.0969134680039,45.29816523326117
167.90999692761366,50.77594852852493
174.49366782900455,43.168567354713666
168.42270753339236,41.91328099644051
167.24372713995697,48.39170048091486
172.66080803283705,51.487831297997616
171.22559988922617,47.66483840179406
166.9262425400517,46.38440173183758
169.90639353395906,53.81795751985888
167.34141144688223,44.39003476730995
180.70970338942033,46.74798359226312
168.69964391068245,47.451951029933404
176.5821029925624,45.61682410177661
174.8569918223876,44.71412601173653
165.9060658894029,48.31862120099139
165.69566010874848,48.449847539210445
159.99856863452712,46.487911973238575
175.43676491190894,47.15876440706634
170.57195483320814,42.85637377262339
173.05258632501884,50.57196186564477
172.45765301146352,45.73568111916968
162.36829023674267,48.817762110698744
170.76766077875092,53.516233571347954
173.07845120208262,44.037943401779
162.22522511423045,48.90694822815394
162.92359999443562,40.90782814697435
168.44377970731165,47.61707923570266
177.01881967960594,47.67670627400069
160.6683818323572,48.18816363613938
180.43046444325697,51.773769466205145
164.36986614492182,43.90932136837515
167.79158559153296,52.603703604144584
168.55961829932485,46.939091083266284
176.38783757663438,49.43975880519174
173.07506847756676,52.91146392318038
163.41779244011167,47.13658797967814
171.50264151274692,46.82208020711956
167.40336688610583,48.675930635466486
170.6389624853295,48.868756211215015
166.59877383296842,46.52275145489799
166.05430776207092,50.661414758984854
175.48975666216893,45.36369399791839
173.13717137546092,49.342365951171445
177.7122762561803,48.283976825204505
171.0496950010093,47.62079663469368
173.44675346381985,52.83137821358818
159.79461681788388,46.36647760042442
172.12383903878998,45.35124290669801
158.0289137211456,47.06239858073211
169.39205821939288,48.98150298145676
167.15034728478878,51.05205227044367
172.92215227806156,48.223464474793055
169.0242022032011,47.02397072969298
171.0363158614067,49.13424873274123
173.36543534356898,47.516484741568064
173.89508556630727,46.95538674853646
178.68352006260835,51.42023683784993
161.63442275073587,40.75506241999695
173.57643752679343,45.91760369015812
-0.4765277667539662,-50.52268817704045
2.9759229491310313,-56.066464095610314
2.0237145162076486,-46.39431665845278
-9.60283911772072,-49.94581361556919
8.891632701614522,-60.5086385242151
12.2079041988304,-51.13075433322485
0.28494642813689347,-47.28056462642759
3.428115237980645,-43.61188917018129
-0.012976410378108332,-51.315218219728536
1.0992639497271897,-59.733285634725085
5.727554781103161,-45.14557335343367
-1.9379916720212136,-52.877509593420406
-8.562215887429439,-51.03251193758733
-2.5386449766345676,-65.51659681432739
-0.39933082297595257,-63.19836199530189
2.3746156685192643,-60.738755457275786
-3.1768012409720607,-47.69798884975751
1.0719475250554413,-45.500758162129884
0.37326782089134286,-46.21380876682454
3.0830496418706943,-60.21490616198326
-6.1098990056349285,-46.98723250599383
-1.2756226568198534,-56.33432425979503
-6.001504622228209,-49.85438656140197
9.047022740640566,-61.75731814958131
12.037190084133798,-54.61482061981005
-2.424291522133842,-60.698301707696054
4.461030574241083,-55.66394397073488
-8.047830262810242,-50.20237997722404
3.7415497934569535,-46.76607981518281
9.338205423667945,-52.89809199225179
-6.676704319670608,-59.725341800411364
-0.1322651736285939,-50.64165375025814
-9.059533203257635,-51.336408170515725
-7.535828314278301,-57.590883946309134
-2.2114140488208993,-56.847217969269025
-3.36954543459449,-52.69282627116758
-1.207510089033173,-60.691830245499496
-1.7758101819123064,-50.552882717766785
-0.2925276131441082,-58.88084302208296
1.1265349346810893,-57.83655207982735
-0.6274562625786767,-48.55992369300269
2.80275808736279,-61.142010329664195
3.7990194905152093,-62.878422292675914
-7.894251030520511,-49.97875617522726
-2.1873308696530755,-54.35441824203744
-3.1647366970432254,-49.05624051722204
0.5995873892328047,-46.371343967349844
-2.911662006755978,-50.95552555402107
5.383824605375174,-46.631665866483175
6.060842541809003,-53.26899443962048
4.771993889019228,-54.37508346504182
-2.367600459736718,-56.70438893392679
-6.10224831694352,-53.60991691117721
4.7704160671248,-51.99902182204997
8.79512762544894,-53.964334598155986
-0.12443321459807248,-53.25008990436784
0.2980205069856731,-55.46886013620517
-7.539069978632675,-52.90516316177161
-3.7555757672812864,-50.439834677994014
2.0083763099109104,-53.20915427842943
-1.386563049152603,-48.78329219337584
6.404507872334748,-57.71158074105105
-2.4030525769927658,-59.71058840813622
-2.5755632382662434,-61.03629686746459
-3.6497847596186963,-66.59168875254667
10.828570272707642,-57.53389682689414
-12.063045353317957,-54.704723509223015
-2.4791462068491867,-58.83983906634379
4.705153479080537,-49.99537834509258
-3.9820694463441986,-57.23157160547808
-0.8606840667735667,-45.81130342167969
4.579185881021469,-55.689310370322474
-1.8535113048511647,-45.64109961440656
3.168255227511338,-61.291709801237005
-4.75995660744616,-47.87192483306618
-1.0885418652859107,-66.12488355715995
-7.131504326073394,-57.757618346770904
5.137694795834856,-56.5071437194687
-3.483602798094334,-55.19576374999374
6.629311934303909,-62.41937015773763
6.444988454037629,-58.22847412397048
3.18753121889287,-55.913200376807666
0.859356799897525,-61.12072083884571
0.1054872047865668,-45.70954162830402
-3.9568081917950617,-67.43015981573681
2.861767683150818,-43.758776124609824
-6.043085086052129,-53.633667274324246
10.270495285046367,-54.3672107618652
4.513644873508337,-54.981634263725375
-0.48577019009154887,-47.25924082111161
9.3818071407554,-52.327741180733874
3.109233501526168,-62.44391303706732
6.632144323619892,-48.120936385384006
-2.877943953090132,-49.916008083845334
2.8497420004031135,-55.59274228321507
-7.174601168373323,-49.43763043742349
-8.915796373271432,-60.86857837124823
5.280134733510506,-62.30268140088572
12.521727049158233,-56.79656026734997
-6.179187623582913,-47.39490472018726
11.292728245518408,-72.44206058958648
11.33196101790308,-74.73792042271133
17.52467878362706,-76.53519625272126
12.107845879089426,-80.26064858767322
11.234119073451339,-73.86558054114968
17.181333166390456,-73.88696370869393
15.461528184165138,-78.02861672502472
15.042409244495488,-73.49702532032424
5.7405508287928315,-78.66235754440915
15.056356705483974,-73.2050443631775
17.024679228442384,-70.09150121172401
4.964852748208729,-74.58207500896326
6.23289566243967,-80.24529871510195
21.76460939511935,-76.94609101648754
11.573593444062372,-80.39336370589712
22.45507578024261,-76.43197200040746
5.8105841115174846,-76.16086268607027
10.834485803393402,-80.74709421838689
12.981490977543752,-75.29550177211884
9.21666455821035,-74.23239267140903
11.331776284109573,-73.50301993371887
9.577039814677622,-79.05585132293037
3.903635249891825,-77.30327246587025
7.810312144740748,-75.98142696843547
16.776876463160498,-79.3629486073346
14.474025978336535,-74.95476704380795
18.064421766566202,-76.1519094967997
19.11971463693929,-75.56228836915317
18.255098600268774,-75.93187152579875
10.53166455596783,-72.31692413027619
9.36329415201973,-76.17072473339354
16.957206093672415,-75.41346330864855
15.760188785210755,-76.10971675791086
8.678470813278402,-72.8398924122144
15.736991604338135,-70.96137200706414
15.019136227674071,-75.52283276437157
15.800004470014535,-79.45943976924298
-0.6070737182455154,-77.98615146363802
8.41489890065049,-80.57664094605451
9.955621749823207,-77.16081651971162
13.927415245506358,-74.86033490636373
13.704696951044179,-72.9431545132231
9.674633664104359,-77.38539848447479
12.966348245880791,-80.96104797879185
8.739398074490468,-83.17033806418408
12.29665825221082,-79.43970884529752
14.503955979903546,-80.14898361691529
15.587887519389808,-79.12958639899257
13.05901482634814,-74.85865828734721
15.764261766609485,-76.78996406826374
8.03491820569029,-75.18126615314995
8.528585478810328,-76.75313738845256
2.8869325390920566,-79.17650237504981
14.846626958082812,-79.24174078337468
13.881472422199524,-80.85960228236524
8.058567778917192,-82.74960329967264
2.0581375539193085,-76.07314512642171
8.97659043689968,-77.06606704808067
6.025497705197072,-76.15990452053818
9.193553081362124,-79.13029179195846
4.189026207991799,-80.77364268939274
6.165754960301134,-82.79002118736511
14.415328539102521,-76.58038259872717
21.017550140064674,-78.34008864149655
3.6727795773395857,-84.31003789782726
7.56499260564255,-82.34688266651081
13.026725976784688,-78.59435437620438
7.356532534025023,-76.27620166255713
6.187861284102693,-75.99463286892446
19.191565886845627,-72.46064147141674
9.960445933197038,-80.9075643088093
12.893874177608453,-78.41209576534854
5.12063370125735,-80.83810099396224
10.284411082336845,-75.56834592798134
11.727386768316867,-77.40611979198927
16.997609266408713,-77.56755146403442
17.52271839454664,-76.22798541945093
11.904346336190002,-80.79070013073691
12.768412072644445,-76.22842448415244
12.867781466288799,-78.39761885998477
20.683741963984936,-77.50016071936648
10.115175490990238,-73.5618937548723
13.205991392671692,-70.43267927384989
13.751551115296458,-78.86780441673186
8.998884637633008,-78.81687053982034
4.333272701543963,-79.8340467809756
13.831411449988845,-77.1922941313295
17.993111542895377,-71.87087255590332
20.126586193113802,-71.12432292618283
5.31795825691336,-77.39693112324589
18.230434821309466,-79.51111711465003
16.23173163398309,-72.76463822898465
5.151549242741969,-75.31652394360196
2.095443687971974,-77.00777180595374
17.02005418460776,-74.87683677326488
16.031365733069226,-78.92365424130989
16.857399549176442,-76.30812424188366
14.641561229623285,-77.00935736681755
14.580475486261689,-77.46145460378035
13.148008723113614,-75.94397802629099
147.12128330195057,81.926474474964
156.44435516144506,89.58672537779078
153.3302625672415,91.01930866662124
145.0670149880809,93.2640813760046
149.5817175001578,89.31517101090262
152.51113994114442,93.39200783816445
160.46938037960024,83.48907641221155
151.37668103273472,94.82087423457361
151.61289007888956,91.30769364688084
150.82776335363255,85.08773588857477
146.10011532869342,77.22601385140786
137.34380378985978,92.3307376402776
155.32340729439872,83.10083645750315
159.26394578179176,81.53627321530372
159.43709925103087,79.65601584245428
158.53754336971227,78.74211831760832
154.43056026079032,79.55043850548677
151.93723431687073,82.7058374735244
145.8289762491566,87.1873144479823
159.09762123892295,80.36180137663368
153.15951880988192,83.0818051820026
142.85907366542634,92.58911866215107
157.94978576589804,85.15501043456115
150.06940983887563,89.35211883225402
155.52515698803762,96.11457760385709
157.373502141695,86.08999831287494
159.08682290796233,82.00292740704367
156.22644408020884,83.55137375790616
160.2386723074591,78.99335333503672
161.58643909910018,81.24196746566167
145.3310737727093,78.24671751287748
153.74253241837633,82.2935978558152
151.66056756143968,96.47448936570333
161.8017394133994,81.75132260372021
161.66958788839545,79.58247908019062
144.7759695862677,96.16750214256747
150.21775155108946,90.5077803936255
141.75582089473932,89.66380853522395
150.17336608283995,80.36291200465614
144.32906899427368,92.16313711094217
146.62876734195805,84.02329361180875
145.79862734167304,95.68416522832524
154.71919292368423,79.69850077172886
167.8666583738633,82.65575318354155
149.27059833441214,98.04913909928442
150.04355760882427,90.8560311201773
144.02534333954787,91.67056608650718
160.96356960719064,77.95669803808767
156.1655241065165,98.69165258670984
148.82771447286592,85.35522658818654
147.1535183757473,84.01282032173228
158.3462377454902,84.59409762060277
145.11871527083053,82.80829733058201
151.0713702770661,89.00404046894187
148.59018416585639,96.69466016931175
159.567550851809,80.77114817640052
157.05322773421656,81.59997675274403
155.9101004923728,76.33979546611624
158.84260092937228,87.23454243259404
155.1554985316972,93.39241045569673
141.63435379021033,88.340636506128
149.2171122454432,92.09326922019599
152.06736452327218,82.6336564692385
155.59001567486564,79.26162046130929
155.1715077847687,77.17486658594349
153.13113886626752,90.56587588732339
153.10225131885738,91.6462755180362
143.3191123002167,87.36949033375133
161.0478133064319,87.97161931017426
155.18234734861363,90.15081232844683
150.4473951781736,88.83703428543583
154.52785409019612,81.4395212796495
161.3187053489195,83.1554755187749
157.64562182912658,79.9583184939925
150.19049822703923,95.42577883258114
146.43467367884304,94.40091786206534
149.41169162496118,92.49157705067786
155.02318015454767,83.74903653723426
149.58278552174008,95.09359760984417
155.70594357961642,77.26037540132035
152.84258212290993,98.83809793379945
152.81773902481385,81.86189134818083
154.01920485514495,92.44605911536425
157.2851759636415,77.35311730912261
146.2436149714004,84.72509212532405
150.76202065006328,99.05519533650718
152.909702877025,93.41292057153358
158.22212336280748,89.90157976740181
164.21753339532074,92.80724877796776
146.42924446741125,82.46672619515604
155.24062120563818,78.33113194961359
147.94301382461433,89.52422812373504
145.96354835842132,95.52571007167933
153.81792181875596,87.42614184644096
151.69323712276488,85.50816745237003
137.39408280425536,88.53448078381106
154.80553062278523,74.3218333966397
145.35290718080418,92.91765151509094
149.86766510732377,89.5563928327009
149.47231050427405,97.71054989896231
-39.047602124539,-2.842829227046134
-43.832470896269044,-23.857807030488054
-48.52502957279707,-15.896029197506278
-42.88763638321669,-10.463212791626049
-47.77851013237023,-15.943867376062013
-40.564664754872446,-8.824796856449138
-34.0197118705569,-8.5526182738467
-36.95627365607259,-8.209493775815854
-37.68222290214717,-15.59718062387454
-37.93374299378265,-21.212724118307843
-42.185035489887895,-4.957952878794273
-51.405214494840386,-10.182613117679981
-41.47164111790923,-15.389808285740997
-41.812483374673995,-25.21016728450328
